# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.1745 rad (10.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
0.211207	0.137885	0.137717	1.678616e-04
0.211307	0.137851	0.137683	1.679983e-04
0.211407	0.137818	0.137650	1.681351e-04
0.211507	0.137784	0.137616	1.682719e-04
0.211607	0.137751	0.137582	1.684087e-04
0.211707	0.137717	0.137549	1.685455e-04
0.211807	0.137684	0.137515	1.686824e-04
0.211907	0.137650	0.137481	1.688193e-04
0.212007	0.137617	0.137448	1.689562e-04
0.212107	0.137583	0.137414	1.690931e-04
0.212207	0.137550	0.137380	1.692301e-04
0.212307	0.137516	0.137347	1.693671e-04
0.212407	0.137482	0.137313	1.695041e-04
0.212507	0.137449	0.137279	1.696411e-04
0.212607	0.137415	0.137245	1.697782e-04
0.212707	0.137382	0.137212	1.699153e-04
0.212807	0.137348	0.137178	1.700524e-04
0.212907	0.137314	0.137144	1.701895e-04
0.213007	0.137281	0.137110	1.703267e-04
0.213107	0.137247	0.137076	1.704639e-04
0.213207	0.137213	0.137043	1.706011e-04
0.213307	0.137179	0.137009	1.707384e-04
0.213407	0.137146	0.136975	1.708756e-04
0.213507	0.137112	0.136941	1.710129e-04
0.213607	0.137078	0.136907	1.711503e-04
0.213707	0.137044	0.136873	1.712876e-04
0.213807	0.137011	0.136839	1.714250e-04
0.213907	0.136977	0.136805	1.715624e-04
0.214007	0.136943	0.136771	1.716998e-04
0.214107	0.136909	0.136737	1.718373e-04
0.214207	0.136875	0.136703	1.719747e-04
0.214307	0.136841	0.136669	1.721122e-04
0.214407	0.136808	0.136635	1.722498e-04
0.214507	0.136774	0.136601	1.723873e-04
0.214607	0.136740	0.136567	1.725249e-04
0.214707	0.136706	0.136533	1.726625e-04
0.214807	0.136672	0.136499	1.728001e-04
0.214907	0.136638	0.136465	1.729377e-04
0.215007	0.136604	0.136431	1.730754e-04
0.215107	0.136570	0.136397	1.732131e-04
0.215207	0.136536	0.136363	1.733508e-04
0.215307	0.136502	0.136329	1.734886e-04
0.215407	0.136468	0.136295	1.736264e-04
0.215507	0.136434	0.136260	1.737641e-04
0.215607	0.136400	0.136226	1.739020e-04
0.215707	0.136366	0.136192	1.740398e-04
0.215807	0.136332	0.136158	1.741777e-04
0.215907	0.136298	0.136124	1.743156e-04
0.216007	0.136264	0.136089	1.744535e-04
0.216107	0.136230	0.136055	1.745914e-04
0.216207	0.136196	0.136021	1.747294e-04
0.216307	0.136162	0.135987	1.748674e-04
0.216407	0.136127	0.135952	1.750054e-04
0.216507	0.136093	0.135918	1.751434e-04
0.216607	0.136059	0.135884	1.752815e-04
0.216707	0.136025	0.135849	1.754196e-04
0.216807	0.135991	0.135815	1.755577e-04
0.216907	0.135956	0.135781	1.756958e-04
0.217007	0.135922	0.135746	1.758340e-04
0.217107	0.135888	0.135712	1.759722e-04
0.217207	0.135854	0.135678	1.761104e-04
0.217307	0.135820	0.135643	1.762486e-04
0.217407	0.135785	0.135609	1.763869e-04
0.217507	0.135751	0.135574	1.765251e-04
0.217607	0.135717	0.135540	1.766634e-04
0.217707	0.135682	0.135506	1.768018e-04
0.217807	0.135648	0.135471	1.769401e-04
0.217907	0.135614	0.135437	1.770785e-04
0.218007	0.135579	0.135402	1.772169e-04
0.218107	0.135545	0.135368	1.773553e-04
0.218207	0.135511	0.135333	1.774937e-04
0.218307	0.135476	0.135299	1.776322e-04
0.218407	0.135442	0.135264	1.777707e-04
0.218507	0.135407	0.135230	1.779092e-04
0.218607	0.135373	0.135195	1.780477e-04
0.218707	0.135339	0.135160	1.781863e-04
0.218807	0.135304	0.135126	1.783248e-04
0.218907	0.135270	0.135091	1.784634e-04
0.219007	0.135235	0.135057	1.786021e-04
0.219107	0.135201	0.135022	1.787407e-04
0.219207	0.135166	0.134987	1.788794e-04
0.219307	0.135132	0.134953	1.790181e-04
0.219407	0.135097	0.134918	1.791568e-04
0.219507	0.135063	0.134883	1.792955e-04
0.219607	0.135028	0.134849	1.794343e-04
0.219707	0.134993	0.134814	1.795731e-04
0.219807	0.134959	0.134779	1.797119e-04
0.219907	0.134924	0.134744	1.798507e-04
0.220007	0.134890	0.134710	1.799896e-04
0.220107	0.134855	0.134675	1.801284e-04
0.220207	0.134820	0.134640	1.802673e-04
0.220307	0.134786	0.134605	1.804063e-04
0.220407	0.134751	0.134570	1.805452e-04
0.220507	0.134716	0.134536	1.806842e-04
0.220607	0.134682	0.134501	1.808231e-04
0.220707	0.134647	0.134466	1.809622e-04
0.220807	0.134612	0.134431	1.811012e-04
0.220907	0.134578	0.134396	1.812402e-04
0.221007	0.134543	0.134361	1.813793e-04
0.221107	0.134508	0.134326	1.815184e-04
0.221207	0.134473	0.134292	1.816575e-04
0.221307	0.134438	0.134257	1.817967e-04
0.221407	0.134404	0.134222	1.819358e-04
0.221507	0.134369	0.134187	1.820750e-04
0.221607	0.134334	0.134152	1.822142e-04
0.221707	0.134299	0.134117	1.823534e-04
0.221807	0.134264	0.134082	1.824927e-04
0.221907	0.134229	0.134047	1.826320e-04
0.222007	0.134195	0.134012	1.827712e-04
0.222107	0.134160	0.133977	1.829106e-04
0.222207	0.134125	0.133942	1.830499e-04
0.222307	0.134090	0.133907	1.831892e-04
0.222407	0.134055	0.133872	1.833286e-04
0.222507	0.134020	0.133837	1.834680e-04
0.222607	0.133985	0.133801	1.836074e-04
0.222707	0.133950	0.133766	1.837469e-04
0.222807	0.133915	0.133731	1.838863e-04
0.222907	0.133880	0.133696	1.840258e-04
0.223007	0.133845	0.133661	1.841653e-04
0.223107	0.133810	0.133626	1.843049e-04
0.223207	0.133775	0.133591	1.844444e-04
0.223307	0.133740	0.133555	1.845840e-04
0.223407	0.133705	0.133520	1.847236e-04
0.223507	0.133670	0.133485	1.848632e-04
0.223607	0.133635	0.133450	1.850028e-04
0.223707	0.133600	0.133415	1.851425e-04
0.223807	0.133565	0.133379	1.852821e-04
0.223907	0.133529	0.133344	1.854218e-04
0.224007	0.133494	0.133309	1.855615e-04
0.224107	0.133459	0.133273	1.857013e-04
0.224207	0.133424	0.133238	1.858410e-04
0.224307	0.133389	0.133203	1.859808e-04
0.224407	0.133354	0.133167	1.861206e-04
0.224507	0.133318	0.133132	1.862604e-04
0.224607	0.133283	0.133097	1.864003e-04
0.224707	0.133248	0.133061	1.865401e-04
0.224807	0.133213	0.133026	1.866800e-04
0.224907	0.133177	0.132991	1.868199e-04
0.225007	0.133142	0.132955	1.869598e-04
0.225107	0.133107	0.132920	1.870997e-04
0.225207	0.133072	0.132884	1.872397e-04
0.225307	0.133036	0.132849	1.873797e-04
0.225407	0.133001	0.132813	1.875197e-04
0.225507	0.132966	0.132778	1.876597e-04
0.225607	0.132930	0.132743	1.877997e-04
0.225708	0.132895	0.132707	1.879398e-04
0.225808	0.132860	0.132671	1.880799e-04
0.225908	0.132824	0.132636	1.882200e-04
0.226008	0.132789	0.132600	1.883601e-04
0.226108	0.132753	0.132565	1.885002e-04
0.226208	0.132718	0.132529	1.886404e-04
0.226308	0.132683	0.132494	1.887806e-04
0.226408	0.132647	0.132458	1.889208e-04
0.226508	0.132612	0.132423	1.890610e-04
0.226608	0.132576	0.132387	1.892012e-04
0.226708	0.132541	0.132351	1.893415e-04
0.226808	0.132505	0.132316	1.894818e-04
0.226908	0.132470	0.132280	1.896221e-04
0.227008	0.132434	0.132244	1.897624e-04
0.227108	0.132399	0.132209	1.899027e-04
0.227208	0.132363	0.132173	1.900431e-04
0.227308	0.132327	0.132137	1.901834e-04
0.227408	0.132292	0.132102	1.903238e-04
0.227508	0.132256	0.132066	1.904642e-04
0.227608	0.132221	0.132030	1.906047e-04
0.227708	0.132185	0.131994	1.907451e-04
0.227808	0.132149	0.131958	1.908856e-04
0.227908	0.132114	0.131923	1.910261e-04
0.228008	0.132078	0.131887	1.911666e-04
0.228108	0.132042	0.131851	1.913071e-04
0.228208	0.132007	0.131815	1.914476e-04
0.228308	0.131971	0.131779	1.915882e-04
0.228408	0.131935	0.131744	1.917288e-04
0.228508	0.131900	0.131708	1.918694e-04
0.228608	0.131864	0.131672	1.920100e-04
0.228708	0.131828	0.131636	1.921506e-04
0.228808	0.131792	0.131600	1.922913e-04
0.228908	0.131757	0.131564	1.924320e-04
0.229008	0.131721	0.131528	1.925727e-04
0.229108	0.131685	0.131492	1.927134e-04
0.229208	0.131649	0.131456	1.928541e-04
0.229308	0.131613	0.131420	1.929948e-04
0.229408	0.131578	0.131384	1.931356e-04
0.229508	0.131542	0.131348	1.932764e-04
0.229608	0.131506	0.131312	1.934172e-04
0.229708	0.131470	0.131276	1.935580e-04
0.229808	0.131434	0.131240	1.936989e-04
0.229908	0.131398	0.131204	1.938397e-04
0.230008	0.131362	0.131168	1.939806e-04
0.230108	0.131326	0.131132	1.941215e-04
0.230208	0.131290	0.131096	1.942624e-04
0.230308	0.131254	0.131060	1.944033e-04
0.230408	0.131218	0.131024	1.945443e-04
0.230508	0.131182	0.130988	1.946852e-04
0.230608	0.131146	0.130952	1.948262e-04
0.230708	0.131110	0.130915	1.949672e-04
0.230808	0.131074	0.130879	1.951082e-04
0.230908	0.131038	0.130843	1.952493e-04
0.231008	0.131002	0.130807	1.953903e-04
0.231108	0.130966	0.130771	1.955314e-04
0.231208	0.130930	0.130735	1.956725e-04
0.231308	0.130894	0.130698	1.958136e-04
0.231408	0.130858	0.130662	1.959547e-04
0.231508	0.130822	0.130626	1.960959e-04
0.231608	0.130786	0.130590	1.962370e-04
0.231708	0.130750	0.130553	1.963782e-04
0.231808	0.130714	0.130517	1.965194e-04
0.231908	0.130677	0.130481	1.966606e-04
0.232008	0.130641	0.130444	1.968018e-04
0.232108	0.130605	0.130408	1.969431e-04
0.232208	0.130569	0.130372	1.970843e-04
0.232308	0.130533	0.130335	1.972256e-04
0.232408	0.130496	0.130299	1.973669e-04
0.232508	0.130460	0.130263	1.975082e-04
0.232608	0.130424	0.130226	1.976495e-04
0.232708	0.130388	0.130190	1.977909e-04
0.232808	0.130351	0.130153	1.979322e-04
0.232908	0.130315	0.130117	1.980736e-04
0.233008	0.130279	0.130081	1.982150e-04
0.233108	0.130242	0.130044	1.983564e-04
0.233208	0.130206	0.130008	1.984979e-04
0.233308	0.130170	0.129971	1.986393e-04
0.233408	0.130133	0.129935	1.987808e-04
0.233508	0.130097	0.129898	1.989222e-04
0.233608	0.130061	0.129862	1.990637e-04
0.233708	0.130024	0.129825	1.992053e-04
0.233808	0.129988	0.129789	1.993468e-04
0.233908	0.129951	0.129752	1.994883e-04
0.234008	0.129915	0.129715	1.996299e-04
0.234108	0.129879	0.129679	1.997715e-04
0.234208	0.129842	0.129642	1.999131e-04
0.234308	0.129806	0.129606	2.000547e-04
0.234408	0.129769	0.129569	2.001963e-04
0.234508	0.129733	0.129532	2.003379e-04
0.234608	0.129696	0.129496	2.004796e-04
0.234708	0.129660	0.129459	2.006213e-04
0.234808	0.129623	0.129422	2.007630e-04
0.234908	0.129587	0.129386	2.009047e-04
0.235008	0.129550	0.129349	2.010464e-04
0.235108	0.129514	0.129312	2.011881e-04
0.235208	0.129477	0.129276	2.013299e-04
0.235308	0.129440	0.129239	2.014716e-04
0.235408	0.129404	0.129202	2.016134e-04
0.235508	0.129367	0.129165	2.017552e-04
0.235608	0.129330	0.129129	2.018970e-04
0.235708	0.129294	0.129092	2.020389e-04
0.235808	0.129257	0.129055	2.021807e-04
0.235908	0.129221	0.129018	2.023226e-04
0.236008	0.129184	0.128981	2.024645e-04
0.236108	0.129147	0.128945	2.026063e-04
0.236208	0.129110	0.128908	2.027483e-04
0.236308	0.129074	0.128871	2.028902e-04
0.236408	0.129037	0.128834	2.030321e-04
0.236508	0.129000	0.128797	2.031741e-04
0.236608	0.128964	0.128760	2.033160e-04
0.236708	0.128927	0.128723	2.034580e-04
0.236808	0.128890	0.128686	2.036000e-04
0.236908	0.128853	0.128649	2.037420e-04
0.237008	0.128816	0.128612	2.038841e-04
0.237108	0.128780	0.128576	2.040261e-04
0.237208	0.128743	0.128539	2.041682e-04
0.237308	0.128706	0.128502	2.043102e-04
0.237408	0.128669	0.128465	2.044523e-04
0.237508	0.128632	0.128428	2.045944e-04
0.237608	0.128595	0.128391	2.047366e-04
0.237708	0.128558	0.128353	2.048787e-04
0.237808	0.128521	0.128316	2.050208e-04
0.237908	0.128485	0.128279	2.051630e-04
0.238008	0.128448	0.128242	2.053052e-04
0.238108	0.128411	0.128205	2.054474e-04
0.238208	0.128374	0.128168	2.055896e-04
0.238308	0.128337	0.128131	2.057318e-04
0.238408	0.128300	0.128094	2.058740e-04
0.238508	0.128263	0.128057	2.060163e-04
0.238608	0.128226	0.128020	2.061585e-04
0.238708	0.128189	0.127982	2.063008e-04
0.238808	0.128152	0.127945	2.064431e-04
0.238908	0.128115	0.127908	2.065854e-04
0.239008	0.128078	0.127871	2.067277e-04
0.239108	0.128040	0.127834	2.068700e-04
0.239208	0.128003	0.127796	2.070124e-04
0.239308	0.127966	0.127759	2.071548e-04
0.239408	0.127929	0.127722	2.072971e-04
0.239508	0.127892	0.127685	2.074395e-04
0.239608	0.127855	0.127647	2.075819e-04
0.239708	0.127818	0.127610	2.077243e-04
0.239808	0.127781	0.127573	2.078668e-04
0.239908	0.127743	0.127535	2.080092e-04
0.240008	0.127706	0.127498	2.081517e-04
0.240108	0.127669	0.127461	2.082941e-04
0.240208	0.127632	0.127423	2.084366e-04
0.240308	0.127595	0.127386	2.085791e-04
0.240408	0.127557	0.127349	2.087216e-04
0.240508	0.127520	0.127311	2.088642e-04
0.240608	0.127483	0.127274	2.090067e-04
0.240708	0.127446	0.127237	2.091493e-04
0.240808	0.127408	0.127199	2.092918e-04
0.240908	0.127371	0.127162	2.094344e-04
0.241008	0.127334	0.127124	2.095770e-04
0.241108	0.127296	0.127087	2.097196e-04
0.241208	0.127259	0.127049	2.098622e-04
0.241308	0.127222	0.127012	2.100048e-04
0.241408	0.127184	0.126974	2.101475e-04
0.241508	0.127147	0.126937	2.102901e-04
0.241608	0.127110	0.126899	2.104328e-04
0.241708	0.127072	0.126862	2.105755e-04
0.241808	0.127035	0.126824	2.107182e-04
0.241908	0.126997	0.126787	2.108609e-04
0.242008	0.126960	0.126749	2.110036e-04
0.242108	0.126923	0.126711	2.111464e-04
0.242208	0.126885	0.126674	2.112891e-04
0.242308	0.126848	0.126636	2.114319e-04
0.242408	0.126810	0.126599	2.115746e-04
0.242508	0.126773	0.126561	2.117174e-04
0.242608	0.126735	0.126523	2.118602e-04
0.242708	0.126698	0.126486	2.120030e-04
0.242808	0.126660	0.126448	2.121458e-04
0.242908	0.126623	0.126410	2.122887e-04
0.243008	0.126585	0.126373	2.124315e-04
0.243108	0.126547	0.126335	2.125744e-04
0.243208	0.126510	0.126297	2.127173e-04
0.243308	0.126472	0.126259	2.128601e-04
0.243408	0.126435	0.126222	2.130030e-04
0.243508	0.126397	0.126184	2.131459e-04
0.243608	0.126359	0.126146	2.132889e-04
0.243708	0.126322	0.126108	2.134318e-04
0.243808	0.126284	0.126071	2.135747e-04
0.243908	0.126246	0.126033	2.137177e-04
0.244008	0.126209	0.125995	2.138607e-04
0.244108	0.126171	0.125957	2.140036e-04
0.244208	0.126133	0.125919	2.141466e-04
0.244308	0.126096	0.125881	2.142896e-04
0.244408	0.126058	0.125843	2.144326e-04
0.244508	0.126020	0.125806	2.145757e-04
0.244608	0.125982	0.125768	2.147187e-04
0.244708	0.125945	0.125730	2.148618e-04
0.244808	0.125907	0.125692	2.150048e-04
0.244908	0.125869	0.125654	2.151479e-04
0.245008	0.125831	0.125616	2.152910e-04
0.245108	0.125793	0.125578	2.154341e-04
0.245208	0.125756	0.125540	2.155772e-04
0.245308	0.125718	0.125502	2.157203e-04
0.245408	0.125680	0.125464	2.158634e-04
0.245508	0.125642	0.125426	2.160066e-04
0.245608	0.125604	0.125388	2.161497e-04
0.245708	0.125566	0.125350	2.162929e-04
0.245808	0.125528	0.125312	2.164361e-04
0.245908	0.125490	0.125274	2.165792e-04
0.246008	0.125453	0.125236	2.167224e-04
0.246108	0.125415	0.125198	2.168656e-04
0.246208	0.125377	0.125160	2.170089e-04
0.246308	0.125339	0.125122	2.171521e-04
0.246408	0.125301	0.125083	2.172953e-04
0.246508	0.125263	0.125045	2.174386e-04
0.246608	0.125225	0.125007	2.175819e-04
0.246708	0.125187	0.124969	2.177251e-04
0.246808	0.125149	0.124931	2.178684e-04
0.246908	0.125111	0.124893	2.180117e-04
0.247008	0.125073	0.124854	2.181550e-04
0.247108	0.125035	0.124816	2.182983e-04
0.247208	0.124996	0.124778	2.184416e-04
0.247308	0.124958	0.124740	2.185850e-04
0.247408	0.124920	0.124702	2.187283e-04
0.247508	0.124882	0.124663	2.188717e-04
0.247608	0.124844	0.124625	2.190151e-04
0.247708	0.124806	0.124587	2.191584e-04
0.247808	0.124768	0.124548	2.193018e-04
0.247908	0.124730	0.124510	2.194452e-04
0.248008	0.124691	0.124472	2.195886e-04
0.248108	0.124653	0.124434	2.197320e-04
0.248208	0.124615	0.124395	2.198755e-04
0.248308	0.124577	0.124357	2.200189e-04
0.248408	0.124539	0.124318	2.201624e-04
0.248508	0.124500	0.124280	2.203058e-04
0.248608	0.124462	0.124242	2.204493e-04
0.248708	0.124424	0.124203	2.205928e-04
0.248808	0.124386	0.124165	2.207363e-04
0.248908	0.124347	0.124126	2.208798e-04
0.249008	0.124309	0.124088	2.210233e-04
0.249108	0.124271	0.124050	2.211668e-04
0.249208	0.124232	0.124011	2.213103e-04
0.249308	0.124194	0.123973	2.214538e-04
0.249408	0.124156	0.123934	2.215974e-04
0.249508	0.124117	0.123896	2.217409e-04
0.249608	0.124079	0.123857	2.218845e-04
0.249708	0.124041	0.123819	2.220281e-04
0.249808	0.124002	0.123780	2.221717e-04
0.249908	0.123964	0.123742	2.223153e-04
0.250008	0.123925	0.123703	2.224589e-04
0.250108	0.123887	0.123664	2.226025e-04
0.250208	0.123849	0.123626	2.227461e-04
0.250308	0.123810	0.123587	2.228897e-04
0.250408	0.123772	0.123549	2.230334e-04
0.250508	0.123733	0.123510	2.231770e-04
0.250608	0.123695	0.123471	2.233207e-04
0.250708	0.123656	0.123433	2.234643e-04
0.250808	0.123618	0.123394	2.236080e-04
0.250908	0.123579	0.123355	2.237517e-04
0.251008	0.123541	0.123317	2.238954e-04
0.251108	0.123502	0.123278	2.240391e-04
0.251208	0.123464	0.123239	2.241828e-04
0.251308	0.123425	0.123201	2.243265e-04
0.251408	0.123386	0.123162	2.244703e-04
0.251508	0.123348	0.123123	2.246140e-04
0.251608	0.123309	0.123084	2.247577e-04
0.251708	0.123271	0.123046	2.249015e-04
0.251808	0.123232	0.123007	2.250453e-04
0.251908	0.123193	0.122968	2.251890e-04
0.252008	0.123155	0.122929	2.253328e-04
0.252108	0.123116	0.122890	2.254766e-04
0.252208	0.123077	0.122852	2.256204e-04
0.252308	0.123039	0.122813	2.257642e-04
0.252408	0.123000	0.122774	2.259080e-04
0.252508	0.122961	0.122735	2.260518e-04
0.252608	0.122922	0.122696	2.261957e-04
0.252708	0.122884	0.122657	2.263395e-04
0.252808	0.122845	0.122618	2.264833e-04
0.252908	0.122806	0.122580	2.266272e-04
0.253008	0.122767	0.122541	2.267711e-04
0.253108	0.122729	0.122502	2.269149e-04
0.253208	0.122690	0.122463	2.270588e-04
0.253308	0.122651	0.122424	2.272027e-04
0.253408	0.122612	0.122385	2.273466e-04
0.253508	0.122573	0.122346	2.274905e-04
0.253608	0.122534	0.122307	2.276344e-04
0.253708	0.122496	0.122268	2.277783e-04
0.253808	0.122457	0.122229	2.279222e-04
0.253908	0.122418	0.122190	2.280662e-04
0.254008	0.122379	0.122151	2.282101e-04
0.254108	0.122340	0.122112	2.283541e-04
0.254208	0.122301	0.122073	2.284980e-04
0.254308	0.122262	0.122034	2.286420e-04
0.254408	0.122223	0.121994	2.287860e-04
0.254508	0.122184	0.121955	2.289299e-04
0.254608	0.122145	0.121916	2.290739e-04
0.254708	0.122106	0.121877	2.292179e-04
0.254808	0.122067	0.121838	2.293619e-04
0.254908	0.122028	0.121799	2.295059e-04
0.255008	0.121989	0.121760	2.296499e-04
0.255108	0.121950	0.121720	2.297939e-04
0.255208	0.121911	0.121681	2.299380e-04
0.255308	0.121872	0.121642	2.300820e-04
0.255408	0.121833	0.121603	2.302261e-04
0.255508	0.121794	0.121564	2.303701e-04
0.255608	0.121755	0.121524	2.305142e-04
0.255708	0.121716	0.121485	2.306582e-04
0.255809	0.121677	0.121446	2.308023e-04
0.255909	0.121638	0.121407	2.309464e-04
0.256009	0.121598	0.121367	2.310905e-04
0.256109	0.121559	0.121328	2.312345e-04
0.256209	0.121520	0.121289	2.313786e-04
0.256309	0.121481	0.121249	2.315227e-04
0.256409	0.121442	0.121210	2.316669e-04
0.256509	0.121403	0.121171	2.318110e-04
0.256609	0.121363	0.121131	2.319551e-04
0.256709	0.121324	0.121092	2.320992e-04
0.256809	0.121285	0.121053	2.322434e-04
0.256909	0.121246	0.121013	2.323875e-04
0.257009	0.121206	0.120974	2.325316e-04
0.257109	0.121167	0.120935	2.326758e-04
0.257209	0.121128	0.120895	2.328200e-04
0.257309	0.121089	0.120856	2.329641e-04
0.257409	0.121049	0.120816	2.331083e-04
0.257509	0.121010	0.120777	2.332525e-04
0.257609	0.120971	0.120737	2.333967e-04
0.257709	0.120931	0.120698	2.335409e-04
0.257809	0.120892	0.120658	2.336851e-04
0.257909	0.120853	0.120619	2.338293e-04
0.258009	0.120813	0.120579	2.339735e-04
0.258109	0.120774	0.120540	2.341177e-04
0.258209	0.120735	0.120500	2.342619e-04
0.258309	0.120695	0.120461	2.344061e-04
0.258409	0.120656	0.120421	2.345504e-04
0.258509	0.120616	0.120382	2.346946e-04
0.258609	0.120577	0.120342	2.348388e-04
0.258709	0.120537	0.120302	2.349831e-04
0.258809	0.120498	0.120263	2.351273e-04
0.258909	0.120458	0.120223	2.352716e-04
0.259009	0.120419	0.120183	2.354159e-04
0.259109	0.120379	0.120144	2.355601e-04
0.259209	0.120340	0.120104	2.357044e-04
0.259309	0.120300	0.120065	2.358487e-04
0.259409	0.120261	0.120025	2.359930e-04
0.259509	0.120221	0.119985	2.361373e-04
0.259609	0.120182	0.119945	2.362816e-04
0.259709	0.120142	0.119906	2.364259e-04
0.259809	0.120103	0.119866	2.365702e-04
0.259909	0.120063	0.119826	2.367145e-04
0.260009	0.120023	0.119786	2.368588e-04
0.260109	0.119984	0.119747	2.370031e-04
0.260209	0.119944	0.119707	2.371475e-04
0.260309	0.119904	0.119667	2.372918e-04
0.260409	0.119865	0.119627	2.374361e-04
0.260509	0.119825	0.119588	2.375805e-04
0.260609	0.119785	0.119548	2.377248e-04
0.260709	0.119746	0.119508	2.378692e-04
0.260809	0.119706	0.119468	2.380135e-04
0.260909	0.119666	0.119428	2.381579e-04
0.261009	0.119627	0.119388	2.383023e-04
0.261109	0.119587	0.119348	2.384466e-04
0.261209	0.119547	0.119309	2.385910e-04
0.261309	0.119507	0.119269	2.387354e-04
0.261409	0.119468	0.119229	2.388798e-04
0.261509	0.119428	0.119189	2.390242e-04
0.261609	0.119388	0.119149	2.391686e-04
0.261709	0.119348	0.119109	2.393130e-04
0.261809	0.119308	0.119069	2.394574e-04
0.261909	0.119269	0.119029	2.396018e-04
0.262009	0.119229	0.118989	2.397462e-04
0.262109	0.119189	0.118949	2.398906e-04
0.262209	0.119149	0.118909	2.400350e-04
0.262309	0.119109	0.118869	2.401794e-04
0.262409	0.119069	0.118829	2.403239e-04
0.262509	0.119029	0.118789	2.404683e-04
0.262609	0.118989	0.118749	2.406127e-04
0.262709	0.118949	0.118709	2.407572e-04
0.262809	0.118910	0.118669	2.409016e-04
0.262909	0.118870	0.118629	2.410461e-04
0.263009	0.118830	0.118588	2.411905e-04
0.263109	0.118790	0.118548	2.413350e-04
0.263209	0.118750	0.118508	2.414794e-04
0.263309	0.118710	0.118468	2.416239e-04
0.263409	0.118670	0.118428	2.417684e-04
0.263509	0.118630	0.118388	2.419128e-04
0.263609	0.118590	0.118348	2.420573e-04
0.263709	0.118550	0.118307	2.422018e-04
0.263809	0.118510	0.118267	2.423463e-04
0.263909	0.118469	0.118227	2.424907e-04
0.264009	0.118429	0.118187	2.426352e-04
0.264109	0.118389	0.118147	2.427797e-04
0.264209	0.118349	0.118106	2.429242e-04
0.264309	0.118309	0.118066	2.430687e-04
0.264409	0.118269	0.118026	2.432132e-04
0.264509	0.118229	0.117985	2.433577e-04
0.264609	0.118189	0.117945	2.435022e-04
0.264709	0.118149	0.117905	2.436467e-04
0.264809	0.118108	0.117865	2.437912e-04
0.264909	0.118068	0.117824	2.439357e-04
0.265009	0.118028	0.117784	2.440803e-04
0.265109	0.117988	0.117744	2.442248e-04
0.265209	0.117948	0.117703	2.443693e-04
0.265309	0.117907	0.117663	2.445138e-04
0.265409	0.117867	0.117622	2.446584e-04
0.265509	0.117827	0.117582	2.448029e-04
0.265609	0.117787	0.117542	2.449474e-04
0.265709	0.117746	0.117501	2.450920e-04
0.265809	0.117706	0.117461	2.452365e-04
0.265909	0.117666	0.117420	2.453810e-04
0.266009	0.117625	0.117380	2.455256e-04
0.266109	0.117585	0.117339	2.456701e-04
0.266209	0.117545	0.117299	2.458147e-04
0.266309	0.117504	0.117259	2.459592e-04
0.266409	0.117464	0.117218	2.461038e-04
0.266509	0.117424	0.117178	2.462484e-04
0.266609	0.117383	0.117137	2.463929e-04
0.266709	0.117343	0.117096	2.465375e-04
0.266809	0.117303	0.117056	2.466820e-04
0.266909	0.117262	0.117015	2.468266e-04
0.267009	0.117222	0.116975	2.469712e-04
0.267109	0.117181	0.116934	2.471157e-04
0.267209	0.117141	0.116894	2.472603e-04
0.267309	0.117100	0.116853	2.474049e-04
0.267409	0.117060	0.116812	2.475495e-04
0.267509	0.117019	0.116772	2.476940e-04
0.267609	0.116979	0.116731	2.478386e-04
0.267709	0.116938	0.116690	2.479832e-04
0.267809	0.116898	0.116650	2.481278e-04
0.267909	0.116857	0.116609	2.482724e-04
0.268009	0.116817	0.116568	2.484170e-04
0.268109	0.116776	0.116528	2.485616e-04
0.268209	0.116736	0.116487	2.487061e-04
0.268309	0.116695	0.116446	2.488507e-04
0.268409	0.116655	0.116406	2.489953e-04
0.268509	0.116614	0.116365	2.491399e-04
0.268609	0.116573	0.116324	2.492845e-04
0.268709	0.116533	0.116283	2.494291e-04
0.268809	0.116492	0.116243	2.495737e-04
0.268909	0.116452	0.116202	2.497183e-04
0.269009	0.116411	0.116161	2.498629e-04
0.269109	0.116370	0.116120	2.500075e-04
0.269209	0.116330	0.116079	2.501521e-04
0.269309	0.116289	0.116039	2.502967e-04
0.269409	0.116248	0.115998	2.504413e-04
0.269509	0.116207	0.115957	2.505859e-04
0.269609	0.116167	0.115916	2.507306e-04
0.269709	0.116126	0.115875	2.508752e-04
0.269809	0.116085	0.115834	2.510198e-04
0.269909	0.116045	0.115793	2.511644e-04
0.270009	0.116004	0.115752	2.513090e-04
0.270109	0.115963	0.115712	2.514536e-04
0.270209	0.115922	0.115671	2.515982e-04
0.270309	0.115881	0.115630	2.517428e-04
0.270409	0.115841	0.115589	2.518875e-04
0.270509	0.115800	0.115548	2.520321e-04
0.270609	0.115759	0.115507	2.521767e-04
0.270709	0.115718	0.115466	2.523213e-04
0.270809	0.115677	0.115425	2.524659e-04
0.270909	0.115636	0.115384	2.526106e-04
0.271009	0.115596	0.115343	2.527552e-04
0.271109	0.115555	0.115302	2.528998e-04
0.271209	0.115514	0.115261	2.530444e-04
0.271309	0.115473	0.115220	2.531890e-04
0.271409	0.115432	0.115179	2.533337e-04
0.271509	0.115391	0.115137	2.534783e-04
0.271609	0.115350	0.115096	2.536229e-04
