# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 1.5708 rad (90.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
1.147438	-1.564268	-1.412851	1.514165e-01
1.147538	-1.564304	-1.412636	1.516673e-01
1.147638	-1.564339	-1.412421	1.519182e-01
1.147738	-1.564375	-1.412206	1.521691e-01
1.147838	-1.564410	-1.411990	1.524201e-01
1.147938	-1.564446	-1.411774	1.526711e-01
1.148038	-1.564481	-1.411559	1.529221e-01
1.148138	-1.564516	-1.411343	1.531732e-01
1.148238	-1.564551	-1.411127	1.534243e-01
1.148338	-1.564586	-1.410911	1.536754e-01
1.148438	-1.564621	-1.410694	1.539266e-01
1.148538	-1.564656	-1.410478	1.541779e-01
1.148638	-1.564690	-1.410261	1.544291e-01
1.148738	-1.564725	-1.410044	1.546805e-01
1.148838	-1.564759	-1.409827	1.549318e-01
1.148938	-1.564794	-1.409610	1.551832e-01
1.149038	-1.564828	-1.409393	1.554346e-01
1.149138	-1.564862	-1.409176	1.556861e-01
1.149238	-1.564896	-1.408959	1.559376e-01
1.149338	-1.564930	-1.408741	1.561892e-01
1.149438	-1.564964	-1.408523	1.564408e-01
1.149538	-1.564998	-1.408305	1.566924e-01
1.149638	-1.565031	-1.408087	1.569441e-01
1.149738	-1.565065	-1.407869	1.571958e-01
1.149838	-1.565099	-1.407651	1.574476e-01
1.149938	-1.565132	-1.407433	1.576993e-01
1.150038	-1.565165	-1.407214	1.579512e-01
1.150138	-1.565198	-1.406995	1.582031e-01
1.150238	-1.565231	-1.406777	1.584550e-01
1.150338	-1.565264	-1.406558	1.587069e-01
1.150438	-1.565297	-1.406338	1.589589e-01
1.150538	-1.565330	-1.406119	1.592110e-01
1.150638	-1.565363	-1.405900	1.594630e-01
1.150738	-1.565395	-1.405680	1.597151e-01
1.150838	-1.565428	-1.405461	1.599673e-01
1.150938	-1.565460	-1.405241	1.602195e-01
1.151038	-1.565493	-1.405021	1.604717e-01
1.151138	-1.565525	-1.404801	1.607240e-01
1.151238	-1.565557	-1.404581	1.609763e-01
1.151338	-1.565589	-1.404360	1.612287e-01
1.151438	-1.565621	-1.404140	1.614811e-01
1.151538	-1.565653	-1.403919	1.617335e-01
1.151638	-1.565684	-1.403699	1.619860e-01
1.151738	-1.565716	-1.403478	1.622385e-01
1.151838	-1.565748	-1.403257	1.624910e-01
1.151938	-1.565779	-1.403035	1.627436e-01
1.152038	-1.565810	-1.402814	1.629962e-01
1.152138	-1.565842	-1.402593	1.632489e-01
1.152238	-1.565873	-1.402371	1.635016e-01
1.152338	-1.565904	-1.402149	1.637544e-01
1.152438	-1.565935	-1.401928	1.640072e-01
1.152538	-1.565966	-1.401706	1.642600e-01
1.152638	-1.565996	-1.401483	1.645129e-01
1.152738	-1.566027	-1.401261	1.647658e-01
1.152838	-1.566057	-1.401039	1.650187e-01
1.152938	-1.566088	-1.400816	1.652717e-01
1.153038	-1.566118	-1.400594	1.655247e-01
1.153138	-1.566148	-1.400371	1.657778e-01
1.153238	-1.566179	-1.400148	1.660309e-01
1.153338	-1.566209	-1.399925	1.662840e-01
1.153438	-1.566239	-1.399701	1.665372e-01
1.153538	-1.566269	-1.399478	1.667904e-01
1.153638	-1.566298	-1.399255	1.670437e-01
1.153738	-1.566328	-1.399031	1.672970e-01
1.153838	-1.566357	-1.398807	1.675503e-01
1.153938	-1.566387	-1.398583	1.678037e-01
1.154038	-1.566416	-1.398359	1.680571e-01
1.154138	-1.566446	-1.398135	1.683106e-01
1.154238	-1.566475	-1.397911	1.685641e-01
1.154338	-1.566504	-1.397686	1.688176e-01
1.154438	-1.566533	-1.397462	1.690712e-01
1.154538	-1.566562	-1.397237	1.693248e-01
1.154638	-1.566590	-1.397012	1.695784e-01
1.154738	-1.566619	-1.396787	1.698321e-01
1.154838	-1.566648	-1.396562	1.700859e-01
1.154938	-1.566676	-1.396337	1.703396e-01
1.155038	-1.566705	-1.396111	1.705934e-01
1.155138	-1.566733	-1.395886	1.708473e-01
1.155238	-1.566761	-1.395660	1.711012e-01
1.155338	-1.566789	-1.395434	1.713551e-01
1.155438	-1.566817	-1.395208	1.716090e-01
1.155538	-1.566845	-1.394982	1.718630e-01
1.155638	-1.566873	-1.394756	1.721171e-01
1.155738	-1.566901	-1.394529	1.723712e-01
1.155838	-1.566928	-1.394303	1.726253e-01
1.155938	-1.566956	-1.394076	1.728794e-01
1.156038	-1.566983	-1.393849	1.731336e-01
1.156138	-1.567010	-1.393622	1.733879e-01
1.156238	-1.567038	-1.393395	1.736421e-01
1.156338	-1.567065	-1.393168	1.738964e-01
1.156438	-1.567092	-1.392941	1.741508e-01
1.156538	-1.567119	-1.392713	1.744052e-01
1.156638	-1.567145	-1.392486	1.746596e-01
1.156738	-1.567172	-1.392258	1.749141e-01
1.156838	-1.567199	-1.392030	1.751686e-01
1.156938	-1.567225	-1.391802	1.754231e-01
1.157038	-1.567252	-1.391574	1.756777e-01
1.157138	-1.567278	-1.391346	1.759323e-01
1.157238	-1.567304	-1.391117	1.761870e-01
1.157338	-1.567330	-1.390889	1.764416e-01
1.157438	-1.567356	-1.390660	1.766964e-01
1.157538	-1.567382	-1.390431	1.769512e-01
1.157638	-1.567408	-1.390202	1.772060e-01
1.157738	-1.567434	-1.389973	1.774608e-01
1.157838	-1.567459	-1.389744	1.777157e-01
1.157938	-1.567485	-1.389514	1.779706e-01
1.158038	-1.567510	-1.389285	1.782256e-01
1.158138	-1.567536	-1.389055	1.784806e-01
1.158238	-1.567561	-1.388825	1.787356e-01
1.158339	-1.567586	-1.388595	1.789907e-01
1.158439	-1.567611	-1.388365	1.792458e-01
1.158539	-1.567636	-1.388135	1.795010e-01
1.158639	-1.567661	-1.387905	1.797562e-01
1.158739	-1.567686	-1.387674	1.800114e-01
1.158839	-1.567710	-1.387444	1.802667e-01
1.158939	-1.567735	-1.387213	1.805220e-01
1.159039	-1.567759	-1.386982	1.807773e-01
1.159139	-1.567784	-1.386751	1.810327e-01
1.159239	-1.567808	-1.386520	1.812881e-01
1.159339	-1.567832	-1.386289	1.815436e-01
1.159439	-1.567856	-1.386057	1.817991e-01
1.159539	-1.567880	-1.385826	1.820546e-01
1.159639	-1.567904	-1.385594	1.823102e-01
1.159739	-1.567928	-1.385362	1.825658e-01
1.159839	-1.567952	-1.385130	1.828214e-01
1.159939	-1.567975	-1.384898	1.830771e-01
1.160039	-1.567999	-1.384666	1.833328e-01
1.160139	-1.568022	-1.384433	1.835886e-01
1.160239	-1.568045	-1.384201	1.838444e-01
1.160339	-1.568069	-1.383968	1.841002e-01
1.160439	-1.568092	-1.383736	1.843561e-01
1.160539	-1.568115	-1.383503	1.846120e-01
1.160639	-1.568137	-1.383270	1.848679e-01
1.160739	-1.568160	-1.383036	1.851239e-01
1.160839	-1.568183	-1.382803	1.853800e-01
1.160939	-1.568206	-1.382570	1.856360e-01
1.161039	-1.568228	-1.382336	1.858921e-01
1.161139	-1.568250	-1.382102	1.861482e-01
1.161239	-1.568273	-1.381868	1.864044e-01
1.161339	-1.568295	-1.381634	1.866606e-01
1.161439	-1.568317	-1.381400	1.869169e-01
1.161539	-1.568339	-1.381166	1.871732e-01
1.161639	-1.568361	-1.380931	1.874295e-01
1.161739	-1.568383	-1.380697	1.876858e-01
1.161839	-1.568405	-1.380462	1.879422e-01
1.161939	-1.568426	-1.380227	1.881987e-01
1.162039	-1.568448	-1.379992	1.884552e-01
1.162139	-1.568469	-1.379757	1.887117e-01
1.162239	-1.568490	-1.379522	1.889682e-01
1.162339	-1.568512	-1.379287	1.892248e-01
1.162439	-1.568533	-1.379051	1.894814e-01
1.162539	-1.568554	-1.378816	1.897381e-01
1.162639	-1.568575	-1.378580	1.899948e-01
1.162739	-1.568595	-1.378344	1.902515e-01
1.162839	-1.568616	-1.378108	1.905083e-01
1.162939	-1.568637	-1.377872	1.907651e-01
1.163039	-1.568657	-1.377635	1.910219e-01
1.163139	-1.568678	-1.377399	1.912788e-01
1.163239	-1.568698	-1.377162	1.915357e-01
1.163339	-1.568718	-1.376926	1.917927e-01
1.163439	-1.568739	-1.376689	1.920497e-01
1.163539	-1.568759	-1.376452	1.923067e-01
1.163639	-1.568779	-1.376215	1.925638e-01
1.163739	-1.568798	-1.375978	1.928209e-01
1.163839	-1.568818	-1.375740	1.930780e-01
1.163939	-1.568838	-1.375503	1.933352e-01
1.164039	-1.568857	-1.375265	1.935924e-01
1.164139	-1.568877	-1.375027	1.938496e-01
1.164239	-1.568896	-1.374789	1.941069e-01
1.164339	-1.568915	-1.374551	1.943643e-01
1.164439	-1.568935	-1.374313	1.946216e-01
1.164539	-1.568954	-1.374075	1.948790e-01
1.164639	-1.568973	-1.373836	1.951364e-01
1.164739	-1.568991	-1.373598	1.953939e-01
1.164839	-1.569010	-1.373359	1.956514e-01
1.164939	-1.569029	-1.373120	1.959090e-01
1.165039	-1.569048	-1.372881	1.961666e-01
1.165139	-1.569066	-1.372642	1.964242e-01
1.165239	-1.569084	-1.372403	1.966818e-01
1.165339	-1.569103	-1.372163	1.969395e-01
1.165439	-1.569121	-1.371924	1.971972e-01
1.165539	-1.569139	-1.371684	1.974550e-01
1.165639	-1.569157	-1.371444	1.977128e-01
1.165739	-1.569175	-1.371204	1.979706e-01
1.165839	-1.569193	-1.370964	1.982285e-01
1.165939	-1.569210	-1.370724	1.984864e-01
1.166039	-1.569228	-1.370483	1.987444e-01
1.166139	-1.569245	-1.370243	1.990023e-01
1.166239	-1.569263	-1.370002	1.992604e-01
1.166339	-1.569280	-1.369762	1.995184e-01
1.166439	-1.569297	-1.369521	1.997765e-01
1.166539	-1.569314	-1.369280	2.000346e-01
1.166639	-1.569331	-1.369039	2.002928e-01
1.166739	-1.569348	-1.368797	2.005510e-01
1.166839	-1.569365	-1.368556	2.008092e-01
1.166939	-1.569382	-1.368314	2.010675e-01
1.167039	-1.569398	-1.368073	2.013258e-01
1.167139	-1.569415	-1.367831	2.015842e-01
1.167239	-1.569431	-1.367589	2.018425e-01
1.167339	-1.569448	-1.367347	2.021010e-01
1.167439	-1.569464	-1.367104	2.023594e-01
1.167539	-1.569480	-1.366862	2.026179e-01
1.167639	-1.569496	-1.366620	2.028764e-01
1.167739	-1.569512	-1.366377	2.031350e-01
1.167839	-1.569528	-1.366134	2.033936e-01
1.167939	-1.569543	-1.365891	2.036522e-01
1.168039	-1.569559	-1.365648	2.039109e-01
1.168139	-1.569575	-1.365405	2.041696e-01
1.168239	-1.569590	-1.365162	2.044283e-01
1.168339	-1.569605	-1.364918	2.046871e-01
1.168439	-1.569621	-1.364675	2.049459e-01
1.168539	-1.569636	-1.364431	2.052048e-01
1.168639	-1.569651	-1.364187	2.054636e-01
1.168739	-1.569666	-1.363943	2.057226e-01
1.168839	-1.569681	-1.363699	2.059815e-01
1.168939	-1.569695	-1.363455	2.062405e-01
1.169039	-1.569710	-1.363210	2.064995e-01
1.169139	-1.569725	-1.362966	2.067586e-01
1.169239	-1.569739	-1.362721	2.070177e-01
1.169339	-1.569753	-1.362477	2.072768e-01
1.169439	-1.569768	-1.362232	2.075360e-01
1.169539	-1.569782	-1.361987	2.077952e-01
1.169639	-1.569796	-1.361741	2.080544e-01
1.169739	-1.569810	-1.361496	2.083137e-01
1.169839	-1.569824	-1.361251	2.085730e-01
1.169939	-1.569837	-1.361005	2.088324e-01
1.170039	-1.569851	-1.360759	2.090917e-01
1.170139	-1.569865	-1.360513	2.093511e-01
1.170239	-1.569878	-1.360268	2.096106e-01
1.170339	-1.569891	-1.360021	2.098701e-01
1.170439	-1.569905	-1.359775	2.101296e-01
1.170539	-1.569918	-1.359529	2.103892e-01
1.170639	-1.569931	-1.359282	2.106488e-01
1.170739	-1.569944	-1.359036	2.109084e-01
1.170839	-1.569957	-1.358789	2.111680e-01
1.170939	-1.569970	-1.358542	2.114277e-01
1.171039	-1.569982	-1.358295	2.116875e-01
1.171139	-1.569995	-1.358048	2.119473e-01
1.171239	-1.570007	-1.357800	2.122071e-01
1.171339	-1.570020	-1.357553	2.124669e-01
1.171439	-1.570032	-1.357305	2.127268e-01
1.171539	-1.570044	-1.357058	2.129867e-01
1.171639	-1.570056	-1.356810	2.132466e-01
1.171739	-1.570068	-1.356562	2.135066e-01
1.171839	-1.570080	-1.356314	2.137666e-01
1.171939	-1.570092	-1.356065	2.140267e-01
1.172039	-1.570104	-1.355817	2.142867e-01
1.172139	-1.570115	-1.355569	2.145469e-01
1.172239	-1.570127	-1.355320	2.148070e-01
1.172339	-1.570138	-1.355071	2.150672e-01
1.172439	-1.570150	-1.354822	2.153274e-01
1.172539	-1.570161	-1.354573	2.155877e-01
1.172639	-1.570172	-1.354324	2.158480e-01
1.172739	-1.570183	-1.354075	2.161083e-01
1.172839	-1.570194	-1.353825	2.163687e-01
1.172939	-1.570205	-1.353576	2.166291e-01
1.173039	-1.570215	-1.353326	2.168895e-01
1.173139	-1.570226	-1.353076	2.171500e-01
1.173239	-1.570237	-1.352826	2.174105e-01
1.173339	-1.570247	-1.352576	2.176710e-01
1.173439	-1.570257	-1.352326	2.179316e-01
1.173539	-1.570268	-1.352075	2.181922e-01
1.173639	-1.570278	-1.351825	2.184528e-01
1.173739	-1.570288	-1.351574	2.187135e-01
1.173839	-1.570298	-1.351324	2.189742e-01
1.173939	-1.570308	-1.351073	2.192349e-01
1.174039	-1.570317	-1.350822	2.194957e-01
1.174139	-1.570327	-1.350570	2.197565e-01
1.174239	-1.570337	-1.350319	2.200174e-01
1.174339	-1.570346	-1.350068	2.202783e-01
1.174439	-1.570355	-1.349816	2.205392e-01
1.174539	-1.570365	-1.349564	2.208001e-01
1.174639	-1.570374	-1.349313	2.210611e-01
1.174739	-1.570383	-1.349061	2.213221e-01
1.174839	-1.570392	-1.348809	2.215832e-01
1.174939	-1.570401	-1.348556	2.218443e-01
1.175039	-1.570409	-1.348304	2.221054e-01
1.175139	-1.570418	-1.348052	2.223665e-01
1.175239	-1.570427	-1.347799	2.226277e-01
1.175339	-1.570435	-1.347546	2.228890e-01
1.175439	-1.570443	-1.347293	2.231502e-01
1.175539	-1.570452	-1.347040	2.234115e-01
1.175639	-1.570460	-1.346787	2.236728e-01
1.175739	-1.570468	-1.346534	2.239342e-01
1.175839	-1.570476	-1.346280	2.241956e-01
1.175939	-1.570484	-1.346027	2.244570e-01
1.176039	-1.570492	-1.345773	2.247185e-01
1.176139	-1.570499	-1.345519	2.249800e-01
1.176239	-1.570507	-1.345265	2.252415e-01
1.176339	-1.570514	-1.345011	2.255031e-01
1.176439	-1.570522	-1.344757	2.257647e-01
1.176539	-1.570529	-1.344503	2.260263e-01
1.176639	-1.570536	-1.344248	2.262879e-01
1.176739	-1.570543	-1.343994	2.265496e-01
1.176839	-1.570550	-1.343739	2.268114e-01
1.176939	-1.570557	-1.343484	2.270731e-01
1.177039	-1.570564	-1.343229	2.273349e-01
1.177139	-1.570571	-1.342974	2.275968e-01
1.177239	-1.570577	-1.342719	2.278586e-01
1.177339	-1.570584	-1.342463	2.281205e-01
1.177439	-1.570590	-1.342208	2.283825e-01
1.177539	-1.570597	-1.341952	2.286444e-01
1.177639	-1.570603	-1.341696	2.289064e-01
1.177739	-1.570609	-1.341440	2.291685e-01
1.177839	-1.570615	-1.341184	2.294305e-01
1.177939	-1.570621	-1.340928	2.296926e-01
1.178039	-1.570627	-1.340672	2.299548e-01
1.178139	-1.570632	-1.340415	2.302170e-01
1.178239	-1.570638	-1.340159	2.304792e-01
1.178339	-1.570644	-1.339902	2.307414e-01
1.178439	-1.570649	-1.339645	2.310037e-01
1.178539	-1.570654	-1.339388	2.312660e-01
1.178639	-1.570659	-1.339131	2.315283e-01
1.178739	-1.570665	-1.338874	2.317907e-01
1.178839	-1.570670	-1.338617	2.320531e-01
1.178939	-1.570675	-1.338359	2.323155e-01
1.179039	-1.570679	-1.338101	2.325780e-01
1.179139	-1.570684	-1.337844	2.328405e-01
1.179239	-1.570689	-1.337586	2.331030e-01
1.179339	-1.570693	-1.337328	2.333656e-01
1.179439	-1.570698	-1.337070	2.336282e-01
1.179539	-1.570702	-1.336811	2.338908e-01
1.179639	-1.570706	-1.336553	2.341535e-01
1.179739	-1.570711	-1.336294	2.344162e-01
1.179839	-1.570715	-1.336036	2.346789e-01
1.179939	-1.570719	-1.335777	2.349417e-01
1.180039	-1.570722	-1.335518	2.352045e-01
1.180139	-1.570726	-1.335259	2.354673e-01
1.180239	-1.570730	-1.335000	2.357302e-01
1.180339	-1.570733	-1.334740	2.359931e-01
1.180439	-1.570737	-1.334481	2.362560e-01
1.180539	-1.570740	-1.334221	2.365190e-01
1.180639	-1.570744	-1.333962	2.367819e-01
1.180739	-1.570747	-1.333702	2.370450e-01
1.180839	-1.570750	-1.333442	2.373080e-01
1.180939	-1.570753	-1.333182	2.375711e-01
1.181039	-1.570756	-1.332921	2.378343e-01
1.181139	-1.570758	-1.332661	2.380974e-01
1.181239	-1.570761	-1.332400	2.383606e-01
1.181339	-1.570764	-1.332140	2.386238e-01
1.181439	-1.570766	-1.331879	2.388871e-01
1.181539	-1.570769	-1.331618	2.391504e-01
1.181639	-1.570771	-1.331357	2.394137e-01
1.181739	-1.570773	-1.331096	2.396771e-01
1.181839	-1.570775	-1.330835	2.399404e-01
1.181939	-1.570777	-1.330573	2.402039e-01
1.182039	-1.570779	-1.330312	2.404673e-01
1.182139	-1.570781	-1.330050	2.407308e-01
1.182239	-1.570782	-1.329788	2.409943e-01
1.182339	-1.570784	-1.329526	2.412579e-01
1.182439	-1.570786	-1.329264	2.415214e-01
1.182539	-1.570787	-1.329002	2.417851e-01
1.182639	-1.570788	-1.328740	2.420487e-01
1.182739	-1.570789	-1.328477	2.423124e-01
1.182839	-1.570791	-1.328214	2.425761e-01
1.182939	-1.570792	-1.327952	2.428398e-01
1.183039	-1.570793	-1.327689	2.431036e-01
1.183139	-1.570793	-1.327426	2.433674e-01
1.183239	-1.570794	-1.327163	2.436313e-01
1.183339	-1.570795	-1.326900	2.438951e-01
1.183439	-1.570795	-1.326636	2.441590e-01
1.183539	-1.570796	-1.326373	2.444230e-01
1.183639	-1.570796	-1.326109	2.446869e-01
1.183739	-1.570796	-1.325845	2.449509e-01
1.183839	-1.570796	-1.325581	2.452150e-01
1.183939	-1.570796	-1.325317	2.454790e-01
1.184039	-1.570796	-1.325053	2.457431e-01
1.184139	-1.570796	-1.324789	2.460073e-01
1.184239	-1.570796	-1.324524	2.462714e-01
1.184339	-1.570795	-1.324260	2.465356e-01
1.184439	-1.570795	-1.323995	2.467998e-01
1.184539	-1.570794	-1.323730	2.470641e-01
1.184639	-1.570794	-1.323465	2.473284e-01
1.184739	-1.570793	-1.323200	2.475927e-01
1.184839	-1.570792	-1.322935	2.478570e-01
1.184939	-1.570791	-1.322670	2.481214e-01
1.185039	-1.570790	-1.322404	2.483858e-01
1.185139	-1.570789	-1.322139	2.486503e-01
1.185239	-1.570788	-1.321873	2.489147e-01
1.185339	-1.570786	-1.321607	2.491793e-01
1.185439	-1.570785	-1.321341	2.494438e-01
1.185539	-1.570783	-1.321075	2.497084e-01
1.185639	-1.570782	-1.320809	2.499730e-01
1.185739	-1.570780	-1.320543	2.502376e-01
1.185839	-1.570778	-1.320276	2.505023e-01
1.185939	-1.570776	-1.320009	2.507670e-01
1.186039	-1.570774	-1.319743	2.510317e-01
1.186139	-1.570772	-1.319476	2.512964e-01
1.186239	-1.570770	-1.319209	2.515612e-01
1.186339	-1.570768	-1.318942	2.518261e-01
1.186439	-1.570765	-1.318674	2.520909e-01
1.186539	-1.570763	-1.318407	2.523558e-01
1.186639	-1.570760	-1.318139	2.526207e-01
1.186739	-1.570757	-1.317872	2.528857e-01
1.186839	-1.570755	-1.317604	2.531506e-01
1.186939	-1.570752	-1.317336	2.534157e-01
1.187039	-1.570749	-1.317068	2.536807e-01
1.187139	-1.570746	-1.316800	2.539458e-01
1.187239	-1.570742	-1.316531	2.542109e-01
1.187339	-1.570739	-1.316263	2.544760e-01
1.187439	-1.570736	-1.315994	2.547412e-01
1.187539	-1.570732	-1.315726	2.550064e-01
1.187639	-1.570729	-1.315457	2.552716e-01
1.187739	-1.570725	-1.315188	2.555368e-01
1.187839	-1.570721	-1.314919	2.558021e-01
1.187939	-1.570717	-1.314650	2.560675e-01
1.188039	-1.570713	-1.314380	2.563328e-01
1.188139	-1.570709	-1.314111	2.565982e-01
1.188239	-1.570705	-1.313841	2.568636e-01
1.188339	-1.570701	-1.313572	2.571290e-01
1.188440	-1.570696	-1.313302	2.573945e-01
1.188540	-1.570692	-1.313032	2.576600e-01
1.188640	-1.570687	-1.312762	2.579256e-01
1.188740	-1.570682	-1.312491	2.581911e-01
1.188840	-1.570678	-1.312221	2.584567e-01
1.188940	-1.570673	-1.311950	2.587223e-01
1.189040	-1.570668	-1.311680	2.589880e-01
1.189140	-1.570663	-1.311409	2.592537e-01
1.189240	-1.570658	-1.311138	2.595194e-01
1.189340	-1.570652	-1.310867	2.597852e-01
1.189440	-1.570647	-1.310596	2.600509e-01
1.189540	-1.570641	-1.310325	2.603167e-01
1.189640	-1.570636	-1.310053	2.605826e-01
1.189740	-1.570630	-1.309782	2.608485e-01
1.189840	-1.570625	-1.309510	2.611144e-01
1.189940	-1.570619	-1.309238	2.613803e-01
1.190040	-1.570613	-1.308966	2.616463e-01
1.190140	-1.570607	-1.308694	2.619122e-01
1.190240	-1.570600	-1.308422	2.621783e-01
1.190340	-1.570594	-1.308150	2.624443e-01
1.190440	-1.570588	-1.307877	2.627104e-01
1.190540	-1.570581	-1.307605	2.629765e-01
1.190640	-1.570575	-1.307332	2.632427e-01
1.190740	-1.570568	-1.307059	2.635088e-01
1.190840	-1.570562	-1.306786	2.637750e-01
1.190940	-1.570555	-1.306513	2.640413e-01
1.191040	-1.570548	-1.306240	2.643075e-01
1.191140	-1.570541	-1.305967	2.645738e-01
1.191240	-1.570534	-1.305693	2.648402e-01
1.191340	-1.570526	-1.305420	2.651065e-01
1.191440	-1.570519	-1.305146	2.653729e-01
1.191540	-1.570512	-1.304872	2.656393e-01
1.191640	-1.570504	-1.304598	2.659058e-01
1.191740	-1.570496	-1.304324	2.661722e-01
1.191840	-1.570489	-1.304050	2.664387e-01
1.191940	-1.570481	-1.303776	2.667053e-01
1.192040	-1.570473	-1.303501	2.669718e-01
1.192140	-1.570465	-1.303227	2.672384e-01
1.192240	-1.570457	-1.302952	2.675050e-01
1.192340	-1.570449	-1.302677	2.677717e-01
1.192440	-1.570440	-1.302402	2.680384e-01
1.192540	-1.570432	-1.302127	2.683051e-01
1.192640	-1.570423	-1.301852	2.685718e-01
1.192740	-1.570415	-1.301576	2.688386e-01
1.192840	-1.570406	-1.301301	2.691054e-01
1.192940	-1.570397	-1.301025	2.693722e-01
1.193040	-1.570388	-1.300749	2.696391e-01
1.193140	-1.570379	-1.300473	2.699060e-01
1.193240	-1.570370	-1.300197	2.701729e-01
1.193340	-1.570361	-1.299921	2.704399e-01
1.193440	-1.570352	-1.299645	2.707068e-01
1.193540	-1.570343	-1.299369	2.709738e-01
1.193640	-1.570333	-1.299092	2.712409e-01
1.193740	-1.570323	-1.298816	2.715079e-01
1.193840	-1.570314	-1.298539	2.717750e-01
1.193940	-1.570304	-1.298262	2.720422e-01
1.194040	-1.570294	-1.297985	2.723093e-01
1.194140	-1.570284	-1.297708	2.725765e-01
1.194240	-1.570274	-1.297430	2.728437e-01
1.194340	-1.570264	-1.297153	2.731110e-01
1.194440	-1.570254	-1.296875	2.733782e-01
1.194540	-1.570243	-1.296598	2.736455e-01
1.194640	-1.570233	-1.296320	2.739129e-01
1.194740	-1.570222	-1.296042	2.741802e-01
1.194840	-1.570212	-1.295764	2.744476e-01
1.194940	-1.570201	-1.295486	2.747150e-01
1.195040	-1.570190	-1.295207	2.749825e-01
1.195140	-1.570179	-1.294929	2.752499e-01
1.195240	-1.570168	-1.294650	2.755174e-01
1.195340	-1.570157	-1.294372	2.757850e-01
1.195440	-1.570146	-1.294093	2.760525e-01
1.195540	-1.570134	-1.293814	2.763201e-01
1.195640	-1.570123	-1.293535	2.765877e-01
1.195740	-1.570111	-1.293256	2.768554e-01
1.195840	-1.570100	-1.292976	2.771231e-01
1.195940	-1.570088	-1.292697	2.773908e-01
1.196040	-1.570076	-1.292417	2.776585e-01
1.196140	-1.570064	-1.292138	2.779263e-01
1.196240	-1.570052	-1.291858	2.781940e-01
1.196340	-1.570040	-1.291578	2.784619e-01
1.196440	-1.570028	-1.291298	2.787297e-01
1.196540	-1.570015	-1.291018	2.789976e-01
1.196640	-1.570003	-1.290737	2.792655e-01
1.196740	-1.569990	-1.290457	2.795334e-01
1.196840	-1.569978	-1.290176	2.798014e-01
1.196940	-1.569965	-1.289896	2.800694e-01
1.197040	-1.569952	-1.289615	2.803374e-01
1.197140	-1.569939	-1.289334	2.806054e-01
1.197240	-1.569926	-1.289053	2.808735e-01
1.197340	-1.569913	-1.288771	2.811416e-01
1.197440	-1.569900	-1.288490	2.814098e-01
1.197540	-1.569887	-1.288209	2.816779e-01
1.197640	-1.569873	-1.287927	2.819461e-01
1.197740	-1.569860	-1.287645	2.822143e-01
1.197840	-1.569846	-1.287363	2.824826e-01
1.197940	-1.569832	-1.287082	2.827508e-01
1.198040	-1.569819	-1.286799	2.830191e-01
1.198140	-1.569805	-1.286517	2.832875e-01
1.198240	-1.569791	-1.286235	2.835558e-01
1.198340	-1.569777	-1.285952	2.838242e-01
1.198440	-1.569762	-1.285670	2.840926e-01
1.198540	-1.569748	-1.285387	2.843611e-01
1.198640	-1.569734	-1.285104	2.846295e-01
1.198740	-1.569719	-1.284821	2.848980e-01
1.198840	-1.569705	-1.284538	2.851666e-01
1.198940	-1.569690	-1.284255	2.854351e-01
1.199040	-1.569675	-1.283971	2.857037e-01
1.199140	-1.569660	-1.283688	2.859723e-01
1.199240	-1.569645	-1.283404	2.862410e-01
1.199340	-1.569630	-1.283121	2.865096e-01
1.199440	-1.569615	-1.282837	2.867783e-01
1.199540	-1.569600	-1.282553	2.870470e-01
1.199640	-1.569584	-1.282269	2.873158e-01
1.199740	-1.569569	-1.281984	2.875846e-01
1.199840	-1.569553	-1.281700	2.878534e-01
1.199940	-1.569538	-1.281415	2.881222e-01
1.200040	-1.569522	-1.281131	2.883911e-01
1.200140	-1.569506	-1.280846	2.886599e-01
1.200240	-1.569490	-1.280561	2.889289e-01
1.200340	-1.569474	-1.280276	2.891978e-01
1.200440	-1.569458	-1.279991	2.894668e-01
1.200540	-1.569442	-1.279706	2.897358e-01
1.200640	-1.569425	-1.279420	2.900048e-01
1.200740	-1.569409	-1.279135	2.902738e-01
1.200840	-1.569392	-1.278849	2.905429e-01
1.200940	-1.569376	-1.278564	2.908120e-01
1.201040	-1.569359	-1.278278	2.910812e-01
1.201140	-1.569342	-1.277992	2.913503e-01
1.201240	-1.569325	-1.277706	2.916195e-01
1.201340	-1.569308	-1.277419	2.918887e-01
1.201440	-1.569291	-1.277133	2.921580e-01
1.201540	-1.569274	-1.276846	2.924272e-01
1.201640	-1.569256	-1.276560	2.926965e-01
1.201740	-1.569239	-1.276273	2.929659e-01
1.201840	-1.569221	-1.275986	2.932352e-01
1.201940	-1.569204	-1.275699	2.935046e-01
1.202040	-1.569186	-1.275412	2.937740e-01
1.202140	-1.569168	-1.275125	2.940434e-01
1.202240	-1.569150	-1.274837	2.943129e-01
1.202340	-1.569132	-1.274550	2.945824e-01
1.202440	-1.569114	-1.274262	2.948519e-01
1.202540	-1.569096	-1.273974	2.951214e-01
1.202640	-1.569078	-1.273687	2.953910e-01
1.202740	-1.569059	-1.273399	2.956606e-01
1.202840	-1.569041	-1.273110	2.959302e-01
1.202940	-1.569022	-1.272822	2.961999e-01
