# Comparação: Solução Numérica vs Solução Analítica
# θ₀ = 0.7854 rad (45.0 graus)
# t(s)	theta_num(rad)	theta_anal(rad)	diferenca(rad)
1.307143	-0.553652	-0.455254	9.839814e-02
1.307243	-0.553484	-0.455053	9.843079e-02
1.307343	-0.553316	-0.454853	9.846344e-02
1.307443	-0.553148	-0.454652	9.849608e-02
1.307543	-0.552980	-0.454452	9.852871e-02
1.307643	-0.552812	-0.454251	9.856134e-02
1.307743	-0.552644	-0.454050	9.859396e-02
1.307843	-0.552476	-0.453849	9.862657e-02
1.307943	-0.552308	-0.453649	9.865918e-02
1.308043	-0.552140	-0.453448	9.869178e-02
1.308143	-0.551971	-0.453247	9.872437e-02
1.308243	-0.551803	-0.453046	9.875695e-02
1.308343	-0.551635	-0.452845	9.878953e-02
1.308443	-0.551466	-0.452644	9.882210e-02
1.308543	-0.551298	-0.452443	9.885467e-02
1.308643	-0.551129	-0.452242	9.888722e-02
1.308744	-0.550960	-0.452041	9.891977e-02
1.308844	-0.550792	-0.451839	9.895232e-02
1.308944	-0.550623	-0.451638	9.898485e-02
1.309044	-0.550454	-0.451437	9.901738e-02
1.309144	-0.550286	-0.451236	9.904991e-02
1.309244	-0.550117	-0.451034	9.908242e-02
1.309344	-0.549948	-0.450833	9.911493e-02
1.309444	-0.549779	-0.450631	9.914743e-02
1.309544	-0.549610	-0.450430	9.917992e-02
1.309644	-0.549441	-0.450228	9.921241e-02
1.309744	-0.549272	-0.450027	9.924489e-02
1.309844	-0.549102	-0.449825	9.927736e-02
1.309944	-0.548933	-0.449623	9.930983e-02
1.310044	-0.548764	-0.449422	9.934229e-02
1.310144	-0.548595	-0.449220	9.937474e-02
1.310244	-0.548425	-0.449018	9.940718e-02
1.310344	-0.548256	-0.448816	9.943962e-02
1.310444	-0.548086	-0.448614	9.947205e-02
1.310544	-0.547917	-0.448412	9.950447e-02
1.310644	-0.547747	-0.448210	9.953689e-02
1.310744	-0.547578	-0.448008	9.956930e-02
1.310844	-0.547408	-0.447806	9.960170e-02
1.310944	-0.547238	-0.447604	9.963409e-02
1.311044	-0.547069	-0.447402	9.966648e-02
1.311144	-0.546899	-0.447200	9.969886e-02
1.311244	-0.546729	-0.446998	9.973123e-02
1.311344	-0.546559	-0.446795	9.976360e-02
1.311444	-0.546389	-0.446593	9.979596e-02
1.311544	-0.546219	-0.446391	9.982831e-02
1.311644	-0.546049	-0.446188	9.986065e-02
1.311744	-0.545879	-0.445986	9.989299e-02
1.311844	-0.545708	-0.445783	9.992532e-02
1.311944	-0.545538	-0.445581	9.995765e-02
1.312044	-0.545368	-0.445378	9.998996e-02
1.312144	-0.545198	-0.445175	1.000223e-01
1.312244	-0.545027	-0.444973	1.000546e-01
1.312344	-0.544857	-0.444770	1.000869e-01
1.312444	-0.544686	-0.444567	1.001192e-01
1.312544	-0.544516	-0.444364	1.001514e-01
1.312644	-0.544345	-0.444161	1.001837e-01
1.312744	-0.544175	-0.443959	1.002160e-01
1.312844	-0.544004	-0.443756	1.002482e-01
1.312944	-0.543833	-0.443553	1.002805e-01
1.313044	-0.543662	-0.443350	1.003127e-01
1.313144	-0.543491	-0.443147	1.003450e-01
1.313244	-0.543321	-0.442943	1.003772e-01
1.313344	-0.543150	-0.442740	1.004094e-01
1.313444	-0.542979	-0.442537	1.004416e-01
1.313544	-0.542808	-0.442334	1.004738e-01
1.313644	-0.542636	-0.442130	1.005060e-01
1.313744	-0.542465	-0.441927	1.005382e-01
1.313844	-0.542294	-0.441724	1.005704e-01
1.313944	-0.542123	-0.441520	1.006026e-01
1.314044	-0.541952	-0.441317	1.006348e-01
1.314144	-0.541780	-0.441113	1.006669e-01
1.314244	-0.541609	-0.440910	1.006991e-01
1.314344	-0.541437	-0.440706	1.007312e-01
1.314444	-0.541266	-0.440502	1.007634e-01
1.314544	-0.541094	-0.440299	1.007955e-01
1.314644	-0.540923	-0.440095	1.008276e-01
1.314744	-0.540751	-0.439891	1.008597e-01
1.314844	-0.540579	-0.439687	1.008919e-01
1.314944	-0.540408	-0.439484	1.009240e-01
1.315044	-0.540236	-0.439280	1.009561e-01
1.315144	-0.540064	-0.439076	1.009882e-01
1.315244	-0.539892	-0.438872	1.010202e-01
1.315344	-0.539720	-0.438668	1.010523e-01
1.315444	-0.539548	-0.438464	1.010844e-01
1.315544	-0.539376	-0.438260	1.011164e-01
1.315644	-0.539204	-0.438055	1.011485e-01
1.315744	-0.539032	-0.437851	1.011805e-01
1.315844	-0.538860	-0.437647	1.012126e-01
1.315944	-0.538687	-0.437443	1.012446e-01
1.316044	-0.538515	-0.437238	1.012766e-01
1.316144	-0.538343	-0.437034	1.013086e-01
1.316244	-0.538170	-0.436830	1.013407e-01
1.316344	-0.537998	-0.436625	1.013727e-01
1.316444	-0.537825	-0.436421	1.014047e-01
1.316544	-0.537653	-0.436216	1.014366e-01
1.316644	-0.537480	-0.436011	1.014686e-01
1.316744	-0.537307	-0.435807	1.015006e-01
1.316844	-0.537135	-0.435602	1.015326e-01
1.316944	-0.536962	-0.435397	1.015645e-01
1.317044	-0.536789	-0.435193	1.015965e-01
1.317144	-0.536616	-0.434988	1.016284e-01
1.317244	-0.536443	-0.434783	1.016603e-01
1.317344	-0.536270	-0.434578	1.016923e-01
1.317444	-0.536097	-0.434373	1.017242e-01
1.317544	-0.535924	-0.434168	1.017561e-01
1.317644	-0.535751	-0.433963	1.017880e-01
1.317744	-0.535578	-0.433758	1.018199e-01
1.317844	-0.535405	-0.433553	1.018518e-01
1.317944	-0.535231	-0.433348	1.018837e-01
1.318044	-0.535058	-0.433143	1.019155e-01
1.318144	-0.534885	-0.432937	1.019474e-01
1.318244	-0.534711	-0.432732	1.019793e-01
1.318344	-0.534538	-0.432527	1.020111e-01
1.318444	-0.534364	-0.432321	1.020430e-01
1.318544	-0.534191	-0.432116	1.020748e-01
1.318644	-0.534017	-0.431911	1.021066e-01
1.318744	-0.533844	-0.431705	1.021384e-01
1.318844	-0.533670	-0.431500	1.021703e-01
1.318944	-0.533496	-0.431294	1.022021e-01
1.319044	-0.533322	-0.431088	1.022339e-01
1.319144	-0.533148	-0.430883	1.022657e-01
1.319244	-0.532975	-0.430677	1.022974e-01
1.319344	-0.532801	-0.430471	1.023292e-01
1.319444	-0.532627	-0.430266	1.023610e-01
1.319544	-0.532452	-0.430060	1.023927e-01
1.319644	-0.532278	-0.429854	1.024245e-01
1.319744	-0.532104	-0.429648	1.024562e-01
1.319844	-0.531930	-0.429442	1.024880e-01
1.319944	-0.531756	-0.429236	1.025197e-01
1.320044	-0.531581	-0.429030	1.025514e-01
1.320144	-0.531407	-0.428824	1.025831e-01
1.320244	-0.531233	-0.428618	1.026149e-01
1.320344	-0.531058	-0.428412	1.026466e-01
1.320444	-0.530884	-0.428205	1.026782e-01
1.320544	-0.530709	-0.427999	1.027099e-01
1.320644	-0.530534	-0.427793	1.027416e-01
1.320744	-0.530360	-0.427587	1.027733e-01
1.320844	-0.530185	-0.427380	1.028049e-01
1.320944	-0.530010	-0.427174	1.028366e-01
1.321044	-0.529836	-0.426967	1.028682e-01
1.321144	-0.529661	-0.426761	1.028999e-01
1.321244	-0.529486	-0.426554	1.029315e-01
1.321344	-0.529311	-0.426348	1.029631e-01
1.321444	-0.529136	-0.426141	1.029947e-01
1.321544	-0.528961	-0.425934	1.030263e-01
1.321644	-0.528786	-0.425728	1.030579e-01
1.321744	-0.528611	-0.425521	1.030895e-01
1.321844	-0.528435	-0.425314	1.031211e-01
1.321944	-0.528260	-0.425107	1.031527e-01
1.322044	-0.528085	-0.424900	1.031843e-01
1.322144	-0.527909	-0.424694	1.032158e-01
1.322244	-0.527734	-0.424487	1.032474e-01
1.322344	-0.527559	-0.424280	1.032789e-01
1.322444	-0.527383	-0.424073	1.033105e-01
1.322544	-0.527207	-0.423865	1.033420e-01
1.322644	-0.527032	-0.423658	1.033735e-01
1.322744	-0.526856	-0.423451	1.034050e-01
1.322844	-0.526681	-0.423244	1.034365e-01
1.322944	-0.526505	-0.423037	1.034680e-01
1.323044	-0.526329	-0.422829	1.034995e-01
1.323144	-0.526153	-0.422622	1.035310e-01
1.323244	-0.525977	-0.422415	1.035625e-01
1.323344	-0.525801	-0.422207	1.035940e-01
1.323444	-0.525625	-0.422000	1.036254e-01
1.323544	-0.525449	-0.421792	1.036569e-01
1.323644	-0.525273	-0.421585	1.036883e-01
1.323744	-0.525097	-0.421377	1.037197e-01
1.323844	-0.524921	-0.421170	1.037512e-01
1.323944	-0.524745	-0.420962	1.037826e-01
1.324044	-0.524568	-0.420754	1.038140e-01
1.324144	-0.524392	-0.420547	1.038454e-01
1.324244	-0.524216	-0.420339	1.038768e-01
1.324344	-0.524039	-0.420131	1.039082e-01
1.324444	-0.523863	-0.419923	1.039396e-01
1.324544	-0.523686	-0.419715	1.039710e-01
1.324644	-0.523510	-0.419507	1.040023e-01
1.324744	-0.523333	-0.419299	1.040337e-01
1.324844	-0.523156	-0.419091	1.040650e-01
1.324944	-0.522979	-0.418883	1.040964e-01
1.325044	-0.522803	-0.418675	1.041277e-01
1.325144	-0.522626	-0.418467	1.041590e-01
1.325244	-0.522449	-0.418259	1.041903e-01
1.325344	-0.522272	-0.418050	1.042217e-01
1.325444	-0.522095	-0.417842	1.042530e-01
1.325544	-0.521918	-0.417634	1.042842e-01
1.325644	-0.521741	-0.417425	1.043155e-01
1.325744	-0.521564	-0.417217	1.043468e-01
1.325844	-0.521387	-0.417009	1.043781e-01
1.325944	-0.521209	-0.416800	1.044093e-01
1.326044	-0.521032	-0.416592	1.044406e-01
1.326144	-0.520855	-0.416383	1.044718e-01
1.326244	-0.520678	-0.416174	1.045031e-01
1.326344	-0.520500	-0.415966	1.045343e-01
1.326444	-0.520323	-0.415757	1.045655e-01
1.326544	-0.520145	-0.415548	1.045968e-01
1.326644	-0.519968	-0.415340	1.046280e-01
1.326744	-0.519790	-0.415131	1.046592e-01
1.326844	-0.519612	-0.414922	1.046904e-01
1.326944	-0.519435	-0.414713	1.047215e-01
1.327044	-0.519257	-0.414504	1.047527e-01
1.327144	-0.519079	-0.414295	1.047839e-01
1.327244	-0.518901	-0.414086	1.048150e-01
1.327344	-0.518723	-0.413877	1.048462e-01
1.327444	-0.518545	-0.413668	1.048773e-01
1.327544	-0.518367	-0.413459	1.049085e-01
1.327644	-0.518189	-0.413250	1.049396e-01
1.327744	-0.518011	-0.413040	1.049707e-01
1.327844	-0.517833	-0.412831	1.050018e-01
1.327944	-0.517655	-0.412622	1.050329e-01
1.328044	-0.517477	-0.412413	1.050640e-01
1.328144	-0.517298	-0.412203	1.050951e-01
1.328244	-0.517120	-0.411994	1.051262e-01
1.328344	-0.516942	-0.411784	1.051572e-01
1.328444	-0.516763	-0.411575	1.051883e-01
1.328544	-0.516585	-0.411365	1.052194e-01
1.328644	-0.516406	-0.411156	1.052504e-01
1.328744	-0.516228	-0.410946	1.052814e-01
1.328844	-0.516049	-0.410736	1.053125e-01
1.328944	-0.515870	-0.410527	1.053435e-01
1.329044	-0.515691	-0.410317	1.053745e-01
1.329144	-0.515513	-0.410107	1.054055e-01
1.329244	-0.515334	-0.409897	1.054365e-01
1.329344	-0.515155	-0.409688	1.054675e-01
1.329444	-0.514976	-0.409478	1.054985e-01
1.329544	-0.514797	-0.409268	1.055295e-01
1.329644	-0.514618	-0.409058	1.055604e-01
1.329744	-0.514439	-0.408848	1.055914e-01
1.329844	-0.514260	-0.408638	1.056223e-01
1.329944	-0.514081	-0.408427	1.056533e-01
1.330044	-0.513902	-0.408217	1.056842e-01
1.330144	-0.513722	-0.408007	1.057151e-01
1.330244	-0.513543	-0.407797	1.057460e-01
1.330344	-0.513364	-0.407587	1.057769e-01
1.330444	-0.513184	-0.407376	1.058078e-01
1.330544	-0.513005	-0.407166	1.058387e-01
1.330644	-0.512825	-0.406956	1.058696e-01
1.330744	-0.512646	-0.406745	1.059005e-01
1.330844	-0.512466	-0.406535	1.059314e-01
1.330944	-0.512286	-0.406324	1.059622e-01
1.331044	-0.512107	-0.406114	1.059931e-01
1.331144	-0.511927	-0.405903	1.060239e-01
1.331244	-0.511747	-0.405693	1.060547e-01
1.331344	-0.511567	-0.405482	1.060856e-01
1.331444	-0.511388	-0.405271	1.061164e-01
1.331544	-0.511208	-0.405060	1.061472e-01
1.331644	-0.511028	-0.404850	1.061780e-01
1.331744	-0.510848	-0.404639	1.062088e-01
1.331844	-0.510668	-0.404428	1.062396e-01
1.331944	-0.510487	-0.404217	1.062703e-01
1.332044	-0.510307	-0.404006	1.063011e-01
1.332144	-0.510127	-0.403795	1.063319e-01
1.332244	-0.509947	-0.403584	1.063626e-01
1.332344	-0.509766	-0.403373	1.063934e-01
1.332444	-0.509586	-0.403162	1.064241e-01
1.332544	-0.509406	-0.402951	1.064548e-01
1.332644	-0.509225	-0.402740	1.064855e-01
1.332744	-0.509045	-0.402528	1.065162e-01
1.332844	-0.508864	-0.402317	1.065469e-01
1.332944	-0.508684	-0.402106	1.065776e-01
1.333044	-0.508503	-0.401895	1.066083e-01
1.333144	-0.508322	-0.401683	1.066390e-01
1.333244	-0.508141	-0.401472	1.066697e-01
1.333344	-0.507961	-0.401260	1.067003e-01
1.333444	-0.507780	-0.401049	1.067310e-01
1.333544	-0.507599	-0.400837	1.067616e-01
1.333644	-0.507418	-0.400626	1.067922e-01
1.333744	-0.507237	-0.400414	1.068229e-01
1.333844	-0.507056	-0.400202	1.068535e-01
1.333944	-0.506875	-0.399991	1.068841e-01
1.334044	-0.506694	-0.399779	1.069147e-01
1.334144	-0.506513	-0.399567	1.069453e-01
1.334244	-0.506331	-0.399355	1.069759e-01
1.334344	-0.506150	-0.399144	1.070065e-01
1.334444	-0.505969	-0.398932	1.070370e-01
1.334544	-0.505787	-0.398720	1.070676e-01
1.334644	-0.505606	-0.398508	1.070981e-01
1.334744	-0.505424	-0.398296	1.071287e-01
1.334844	-0.505243	-0.398084	1.071592e-01
1.334944	-0.505061	-0.397872	1.071897e-01
1.335044	-0.504880	-0.397660	1.072202e-01
1.335144	-0.504698	-0.397447	1.072507e-01
1.335244	-0.504516	-0.397235	1.072812e-01
1.335344	-0.504335	-0.397023	1.073117e-01
1.335444	-0.504153	-0.396811	1.073422e-01
1.335544	-0.503971	-0.396598	1.073727e-01
1.335644	-0.503789	-0.396386	1.074032e-01
1.335744	-0.503607	-0.396174	1.074336e-01
1.335844	-0.503425	-0.395961	1.074641e-01
1.335944	-0.503243	-0.395749	1.074945e-01
1.336044	-0.503061	-0.395536	1.075249e-01
1.336144	-0.502879	-0.395324	1.075554e-01
1.336244	-0.502697	-0.395111	1.075858e-01
1.336344	-0.502515	-0.394898	1.076162e-01
1.336444	-0.502332	-0.394686	1.076466e-01
1.336544	-0.502150	-0.394473	1.076770e-01
1.336644	-0.501968	-0.394260	1.077074e-01
1.336744	-0.501785	-0.394048	1.077377e-01
1.336844	-0.501603	-0.393835	1.077681e-01
1.336944	-0.501420	-0.393622	1.077984e-01
1.337044	-0.501238	-0.393409	1.078288e-01
1.337144	-0.501055	-0.393196	1.078591e-01
1.337244	-0.500873	-0.392983	1.078895e-01
1.337344	-0.500690	-0.392770	1.079198e-01
1.337444	-0.500507	-0.392557	1.079501e-01
1.337544	-0.500324	-0.392344	1.079804e-01
1.337644	-0.500142	-0.392131	1.080107e-01
1.337744	-0.499959	-0.391918	1.080410e-01
1.337844	-0.499776	-0.391704	1.080713e-01
1.337944	-0.499593	-0.391491	1.081015e-01
1.338044	-0.499410	-0.391278	1.081318e-01
1.338144	-0.499227	-0.391065	1.081620e-01
1.338244	-0.499044	-0.390851	1.081923e-01
1.338344	-0.498860	-0.390638	1.082225e-01
1.338444	-0.498677	-0.390424	1.082527e-01
1.338544	-0.498494	-0.390211	1.082830e-01
1.338644	-0.498311	-0.389997	1.083132e-01
1.338744	-0.498127	-0.389784	1.083434e-01
1.338845	-0.497944	-0.389570	1.083736e-01
1.338945	-0.497760	-0.389357	1.084037e-01
1.339045	-0.497577	-0.389143	1.084339e-01
1.339145	-0.497393	-0.388929	1.084641e-01
1.339245	-0.497210	-0.388716	1.084942e-01
1.339345	-0.497026	-0.388502	1.085244e-01
1.339445	-0.496843	-0.388288	1.085545e-01
1.339545	-0.496659	-0.388074	1.085847e-01
1.339645	-0.496475	-0.387860	1.086148e-01
1.339745	-0.496291	-0.387646	1.086449e-01
1.339845	-0.496107	-0.387432	1.086750e-01
1.339945	-0.495923	-0.387218	1.087051e-01
1.340045	-0.495739	-0.387004	1.087352e-01
1.340145	-0.495555	-0.386790	1.087653e-01
1.340245	-0.495371	-0.386576	1.087953e-01
1.340345	-0.495187	-0.386362	1.088254e-01
1.340445	-0.495003	-0.386148	1.088555e-01
1.340545	-0.494819	-0.385933	1.088855e-01
1.340645	-0.494635	-0.385719	1.089155e-01
1.340745	-0.494450	-0.385505	1.089456e-01
1.340845	-0.494266	-0.385291	1.089756e-01
1.340945	-0.494082	-0.385076	1.090056e-01
1.341045	-0.493897	-0.384862	1.090356e-01
1.341145	-0.493713	-0.384647	1.090656e-01
1.341245	-0.493528	-0.384433	1.090956e-01
1.341345	-0.493344	-0.384218	1.091255e-01
1.341445	-0.493159	-0.384004	1.091555e-01
1.341545	-0.492975	-0.383789	1.091855e-01
1.341645	-0.492790	-0.383574	1.092154e-01
1.341745	-0.492605	-0.383360	1.092453e-01
1.341845	-0.492420	-0.383145	1.092753e-01
1.341945	-0.492235	-0.382930	1.093052e-01
1.342045	-0.492051	-0.382715	1.093351e-01
1.342145	-0.491866	-0.382501	1.093650e-01
1.342245	-0.491681	-0.382286	1.093949e-01
1.342345	-0.491496	-0.382071	1.094248e-01
1.342445	-0.491311	-0.381856	1.094547e-01
1.342545	-0.491125	-0.381641	1.094845e-01
1.342645	-0.490940	-0.381426	1.095144e-01
1.342745	-0.490755	-0.381211	1.095443e-01
1.342845	-0.490570	-0.380996	1.095741e-01
1.342945	-0.490384	-0.380781	1.096039e-01
1.343045	-0.490199	-0.380565	1.096338e-01
1.343145	-0.490014	-0.380350	1.096636e-01
1.343245	-0.489828	-0.380135	1.096934e-01
1.343345	-0.489643	-0.379920	1.097232e-01
1.343445	-0.489457	-0.379704	1.097530e-01
1.343545	-0.489272	-0.379489	1.097827e-01
1.343645	-0.489086	-0.379274	1.098125e-01
1.343745	-0.488900	-0.379058	1.098423e-01
1.343845	-0.488715	-0.378843	1.098720e-01
1.343945	-0.488529	-0.378627	1.099018e-01
1.344045	-0.488343	-0.378412	1.099315e-01
1.344145	-0.488157	-0.378196	1.099612e-01
1.344245	-0.487971	-0.377980	1.099910e-01
1.344345	-0.487785	-0.377765	1.100207e-01
1.344445	-0.487599	-0.377549	1.100504e-01
1.344545	-0.487413	-0.377333	1.100801e-01
1.344645	-0.487227	-0.377118	1.101097e-01
1.344745	-0.487041	-0.376902	1.101394e-01
1.344845	-0.486855	-0.376686	1.101691e-01
1.344945	-0.486669	-0.376470	1.101987e-01
1.345045	-0.486482	-0.376254	1.102284e-01
1.345145	-0.486296	-0.376038	1.102580e-01
1.345245	-0.486110	-0.375822	1.102877e-01
1.345345	-0.485923	-0.375606	1.103173e-01
1.345445	-0.485737	-0.375390	1.103469e-01
1.345545	-0.485550	-0.375174	1.103765e-01
1.345645	-0.485364	-0.374958	1.104061e-01
1.345745	-0.485177	-0.374742	1.104357e-01
1.345845	-0.484991	-0.374525	1.104652e-01
1.345945	-0.484804	-0.374309	1.104948e-01
1.346045	-0.484617	-0.374093	1.105244e-01
1.346145	-0.484430	-0.373877	1.105539e-01
1.346245	-0.484244	-0.373660	1.105834e-01
1.346345	-0.484057	-0.373444	1.106130e-01
1.346445	-0.483870	-0.373227	1.106425e-01
1.346545	-0.483683	-0.373011	1.106720e-01
1.346645	-0.483496	-0.372794	1.107015e-01
1.346745	-0.483309	-0.372578	1.107310e-01
1.346845	-0.483122	-0.372361	1.107605e-01
1.346945	-0.482935	-0.372145	1.107900e-01
1.347045	-0.482747	-0.371928	1.108194e-01
1.347145	-0.482560	-0.371711	1.108489e-01
1.347245	-0.482373	-0.371495	1.108783e-01
1.347345	-0.482186	-0.371278	1.109078e-01
1.347445	-0.481998	-0.371061	1.109372e-01
1.347545	-0.481811	-0.370844	1.109666e-01
1.347645	-0.481623	-0.370627	1.109960e-01
1.347745	-0.481436	-0.370410	1.110254e-01
1.347845	-0.481248	-0.370193	1.110548e-01
1.347945	-0.481061	-0.369976	1.110842e-01
1.348045	-0.480873	-0.369759	1.111136e-01
1.348145	-0.480685	-0.369542	1.111430e-01
1.348245	-0.480498	-0.369325	1.111723e-01
1.348345	-0.480310	-0.369108	1.112017e-01
1.348445	-0.480122	-0.368891	1.112310e-01
1.348545	-0.479934	-0.368674	1.112603e-01
1.348645	-0.479746	-0.368457	1.112897e-01
1.348745	-0.479558	-0.368239	1.113190e-01
1.348845	-0.479370	-0.368022	1.113483e-01
1.348945	-0.479182	-0.367805	1.113776e-01
1.349045	-0.478994	-0.367587	1.114069e-01
1.349145	-0.478806	-0.367370	1.114361e-01
1.349245	-0.478618	-0.367152	1.114654e-01
1.349345	-0.478430	-0.366935	1.114947e-01
1.349445	-0.478241	-0.366717	1.115239e-01
1.349545	-0.478053	-0.366500	1.115531e-01
1.349645	-0.477865	-0.366282	1.115824e-01
1.349745	-0.477676	-0.366065	1.116116e-01
1.349845	-0.477488	-0.365847	1.116408e-01
1.349945	-0.477299	-0.365629	1.116700e-01
1.350045	-0.477111	-0.365412	1.116992e-01
1.350145	-0.476922	-0.365194	1.117284e-01
1.350245	-0.476734	-0.364976	1.117576e-01
1.350345	-0.476545	-0.364758	1.117867e-01
1.350445	-0.476356	-0.364540	1.118159e-01
1.350545	-0.476167	-0.364322	1.118450e-01
1.350645	-0.475979	-0.364104	1.118742e-01
1.350745	-0.475790	-0.363886	1.119033e-01
1.350845	-0.475601	-0.363668	1.119324e-01
1.350945	-0.475412	-0.363450	1.119615e-01
1.351045	-0.475223	-0.363232	1.119906e-01
1.351145	-0.475034	-0.363014	1.120197e-01
1.351245	-0.474845	-0.362796	1.120488e-01
1.351345	-0.474656	-0.362578	1.120779e-01
1.351445	-0.474466	-0.362359	1.121069e-01
1.351545	-0.474277	-0.362141	1.121360e-01
1.351645	-0.474088	-0.361923	1.121650e-01
1.351745	-0.473899	-0.361705	1.121941e-01
1.351845	-0.473709	-0.361486	1.122231e-01
1.351945	-0.473520	-0.361268	1.122521e-01
1.352045	-0.473330	-0.361049	1.122811e-01
1.352145	-0.473141	-0.360831	1.123101e-01
1.352245	-0.472951	-0.360612	1.123391e-01
1.352345	-0.472762	-0.360394	1.123681e-01
1.352445	-0.472572	-0.360175	1.123971e-01
1.352545	-0.472383	-0.359957	1.124260e-01
1.352645	-0.472193	-0.359738	1.124550e-01
1.352745	-0.472003	-0.359519	1.124839e-01
1.352845	-0.471813	-0.359300	1.125128e-01
1.352945	-0.471623	-0.359082	1.125418e-01
1.353045	-0.471434	-0.358863	1.125707e-01
1.353145	-0.471244	-0.358644	1.125996e-01
1.353245	-0.471054	-0.358425	1.126285e-01
1.353345	-0.470864	-0.358206	1.126574e-01
1.353445	-0.470674	-0.357987	1.126863e-01
1.353545	-0.470483	-0.357768	1.127151e-01
1.353645	-0.470293	-0.357549	1.127440e-01
1.353745	-0.470103	-0.357330	1.127728e-01
1.353845	-0.469913	-0.357111	1.128017e-01
1.353945	-0.469723	-0.356892	1.128305e-01
1.354045	-0.469532	-0.356673	1.128593e-01
1.354145	-0.469342	-0.356454	1.128881e-01
1.354245	-0.469151	-0.356234	1.129169e-01
1.354345	-0.468961	-0.356015	1.129457e-01
1.354445	-0.468770	-0.355796	1.129745e-01
1.354545	-0.468580	-0.355577	1.130033e-01
1.354645	-0.468389	-0.355357	1.130320e-01
1.354745	-0.468199	-0.355138	1.130608e-01
1.354845	-0.468008	-0.354918	1.130895e-01
1.354945	-0.467817	-0.354699	1.131183e-01
1.355045	-0.467626	-0.354479	1.131470e-01
1.355145	-0.467436	-0.354260	1.131757e-01
1.355245	-0.467245	-0.354040	1.132044e-01
1.355345	-0.467054	-0.353821	1.132331e-01
1.355445	-0.466863	-0.353601	1.132618e-01
1.355545	-0.466672	-0.353381	1.132905e-01
1.355645	-0.466481	-0.353162	1.133192e-01
1.355745	-0.466290	-0.352942	1.133478e-01
1.355845	-0.466099	-0.352722	1.133765e-01
1.355945	-0.465907	-0.352502	1.134051e-01
1.356045	-0.465716	-0.352282	1.134338e-01
1.356145	-0.465525	-0.352063	1.134624e-01
1.356245	-0.465334	-0.351843	1.134910e-01
1.356345	-0.465142	-0.351623	1.135196e-01
1.356445	-0.464951	-0.351403	1.135482e-01
1.356545	-0.464759	-0.351183	1.135768e-01
1.356645	-0.464568	-0.350963	1.136053e-01
1.356745	-0.464376	-0.350743	1.136339e-01
1.356845	-0.464185	-0.350522	1.136625e-01
1.356945	-0.463993	-0.350302	1.136910e-01
1.357045	-0.463802	-0.350082	1.137196e-01
1.357145	-0.463610	-0.349862	1.137481e-01
1.357245	-0.463418	-0.349642	1.137766e-01
1.357345	-0.463226	-0.349421	1.138051e-01
1.357445	-0.463035	-0.349201	1.138336e-01
1.357545	-0.462843	-0.348981	1.138621e-01
1.357645	-0.462651	-0.348760	1.138906e-01
1.357745	-0.462459	-0.348540	1.139190e-01
1.357845	-0.462267	-0.348319	1.139475e-01
1.357945	-0.462075	-0.348099	1.139760e-01
1.358045	-0.461883	-0.347878	1.140044e-01
1.358145	-0.461691	-0.347658	1.140328e-01
1.358245	-0.461498	-0.347437	1.140613e-01
1.358345	-0.461306	-0.347216	1.140897e-01
1.358445	-0.461114	-0.346996	1.141181e-01
1.358545	-0.460922	-0.346775	1.141465e-01
1.358645	-0.460729	-0.346554	1.141748e-01
1.358745	-0.460537	-0.346334	1.142032e-01
1.358845	-0.460344	-0.346113	1.142316e-01
1.358945	-0.460152	-0.345892	1.142599e-01
1.359045	-0.459959	-0.345671	1.142883e-01
1.359145	-0.459767	-0.345450	1.143166e-01
1.359245	-0.459574	-0.345229	1.143449e-01
1.359345	-0.459381	-0.345008	1.143733e-01
1.359445	-0.459189	-0.344787	1.144016e-01
1.359545	-0.458996	-0.344566	1.144299e-01
1.359645	-0.458803	-0.344345	1.144582e-01
1.359745	-0.458610	-0.344124	1.144864e-01
1.359845	-0.458417	-0.343903	1.145147e-01
1.359945	-0.458225	-0.343682	1.145430e-01
1.360045	-0.458032	-0.343460	1.145712e-01
1.360145	-0.457839	-0.343239	1.145994e-01
1.360245	-0.457646	-0.343018	1.146277e-01
1.360345	-0.457452	-0.342797	1.146559e-01
1.360445	-0.457259	-0.342575	1.146841e-01
1.360545	-0.457066	-0.342354	1.147123e-01
1.360645	-0.456873	-0.342132	1.147405e-01
1.360745	-0.456680	-0.341911	1.147687e-01
1.360845	-0.456486	-0.341689	1.147968e-01
1.360945	-0.456293	-0.341468	1.148250e-01
1.361045	-0.456100	-0.341246	1.148532e-01
1.361145	-0.455906	-0.341025	1.148813e-01
1.361245	-0.455713	-0.340803	1.149094e-01
1.361345	-0.455519	-0.340582	1.149376e-01
1.361445	-0.455325	-0.340360	1.149657e-01
1.361545	-0.455132	-0.340138	1.149938e-01
1.361645	-0.454938	-0.339916	1.150219e-01
1.361745	-0.454745	-0.339695	1.150499e-01
1.361845	-0.454551	-0.339473	1.150780e-01
1.361945	-0.454357	-0.339251	1.151061e-01
1.362045	-0.454163	-0.339029	1.151341e-01
1.362145	-0.453969	-0.338807	1.151622e-01
1.362245	-0.453775	-0.338585	1.151902e-01
1.362345	-0.453581	-0.338363	1.152182e-01
1.362445	-0.453387	-0.338141	1.152463e-01
1.362545	-0.453193	-0.337919	1.152743e-01
1.362645	-0.452999	-0.337697	1.153023e-01
